ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	0.00000	11/01/0116 11:01.47	00000000	0.000	-	-	-	0	-	-	0.0	0.000	0.000	P	F	0.0	0.000	0.000	0.000	0.000	0.000	0.000	-	0.000	0.000	-	-	-	-	-	-	-	FREEWAY_SMOOTH	Urban	F	0000000000000000	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.01667	11/01/0116 11:01.47	00000001	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.002	-0.000	1905.911	404.964	0.000	-	-0.000	0.246	-	-	-	CAR1	-	13.011	-	FREEWAY_GENERAL	Urban	F	1011101000011101	0000000000000000	TriggerC1	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.03333	11/01/0116 11:01.47	00000002	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.004	-0.000	1905.911	404.964	0.000	-	0.000	0.162	-	-	-	CAR1	-	13.012	-	FREEWAY_GENERAL	Urban	F	1011101000011101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.05000	11/01/0116 11:01.47	00000003	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.007	-0.000	1905.911	404.964	0.000	-	-0.000	0.059	-	-	-	CAR1	-	13.014	-	FREEWAY_GENERAL	Urban	F	1011101000011101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.06667	11/01/0116 11:01.47	00000004	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.009	-0.000	1905.911	404.965	0.001	-	-0.000	0.013	-	-	-	CAR1	-	13.017	-	FREEWAY_GENERAL	Urban	F	1011101000011101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.08333	11/01/0116 11:01.47	00000005	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.011	-0.000	1905.911	404.965	0.001	-	-0.000	-0.006	-	-	-	CAR1	-	13.022	-	FREEWAY_GENERAL	Urban	F	1011101000011101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.10000	11/01/0116 11:01.47	00000006	0.008	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.014	-0.000	1905.911	404.965	0.002	-	-0.000	-0.014	-	-	-	CAR1	-	13.028	-	FREEWAY_GENERAL	Urban	F	1011101000011101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.11667	11/01/0116 11:01.47	00000007	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.017	-0.000	1905.911	404.965	0.002	-	-0.000	-0.020	-	-	-	CAR1	-	13.036	-	FREEWAY_GENERAL	Urban	F	1111101000011101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.13334	11/01/0116 11:01.47	00000008	0.007	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.020	-0.000	1905.911	404.965	0.003	-	-0.000	-0.023	-	-	-	CAR1	-	13.046	-	FREEWAY_GENERAL	Urban	F	1011101000011101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	0.15000	11/01/0116 11:01.47	00000009	0.006	Inter828t1-2	1.611	1	2	0.000	24.444	-0.5	0.000	0.000	D	F	0.0	0.000	0.025	-0.000	1905.911	404.965	0.003	-	-0.000	-0.025	-	-	-	CAR1	-	13.058	-	FREEWAY_GENERAL	Urban	F	1011101000011101	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
